"GID_1","rel_major","rel_minor","lang_major","lang_minor","middle","poorer","poorest","richer","richest","has_mobile_phone_no","has_mobile_phone_yes","animist","assembly of god","catholic","islamic","jehovah's witnesses","methodist","no religion","other_religion","protestant","universal","rural","urban","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","female","male","rh_anc_pv_female","rh_anc_pvskill_female","rh_anc_numvs_female","rh_anc_4vs_female","rh_anc_moprg_female","nt_bf_ever_male","nt_bf_ever_female","nt_bf_start_1hr_male","nt_bf_start_1hr_female","nt_bf_start_1day_male","nt_bf_start_1day_female","nt_bf_prelac_male","nt_bf_prelac_female","nt_bottle_male","nt_bottle_female","ch_allvac_either_female","ch_allvac_either_male","ch_novac_either_female","ch_novac_either_male","fp_know_any_female","fp_know_any_male","fp_know_mod_female","fp_know_mod_male","fp_know_trad_female","fp_know_trad_male","fp_message_noneof4_female","fp_message_noneof4_male","fp_message_noneof3_female","fp_message_noneof3_male","dv_sex_12m_female","dv_phy_12m_female","rh_prob_permit_female","rh_prob_money_female","rh_prob_dist_female","rh_prob_alone_female","rh_prob_minone_female","we_num_decide_female","we_num_decide_male","we_num_justifydv_female","we_num_justifydv_male","celestes","islam","other christians","other protestants","other religions","other traditional","protestant methodist","vodoun","55-59","60-64","adventiste","jehovah witness","muslim","sect","tradition/animist","rel_na","lang_na","na.x","armée de salut","bundu dia kongo","kimbanguiste","vuvamu","na.y","evangelical","other christian","none","muslin","orthodox","traditional","christianity","christian","na_religion","protestant/ other christian","roman catholic","traditional religion","anglican church","hindu","lesotho evangelical church","pentecostal","roman catholic church","seventh day adventist","fjkm/flm/anglikana","traditional/animist","evangelic","other christian religion","anglican","ccap","seventh day adventist / baptist","evangelical/pentecostal","zion","traditionalist","elcin","protestant/anglican","seventh-day adventist","50+","adventist","animiste","chistiane","baptist","evangelical presbyterian","pentecotist","baha'i","jehovah's witness","jewish","mammon","pentecostal/born again/evangelical","presbyterian","salvation army","apostolic sect"
"ETH9",0.0190528034839412,0.980947196516059,0.111594991834513,0.888405008165487,0.0571584104518236,0.0680457267283615,0.57974959172564,0.0675013609145346,0.227544910179641,0.497005988023952,0.502994011976048,NA,NA,0.000544365813826892,NA,NA,NA,NA,0.000544365813826892,0.00435492651061513,NA,0.667936853565596,0.332063146434404,0.236799129014698,0.162221012520414,0.165487207403375,0.132280892759935,0.107240065323898,0.102885138813283,0.0582471420794774,0.0174197060424605,0.576483396842678,0.423516603157322,3.74959083469722,0.330605564648118,0.957446808510638,0.126022913256956,0.877250409165303,0.940366972477064,0.950276243093923,0.729357798165138,0.767955801104972,0.834862385321101,0.861878453038674,0.394495412844037,0.425414364640884,0.361111111111111,0.333333333333333,0.153846153846154,0.193548387096774,0.205128205128205,0.204301075268817,0.723323890462701,0.803341902313625,0.721435316336166,0.795629820051414,0.0944287063267233,0.159383033419023,0.879131255901794,0.875321336760925,0.881964117091596,0.875321336760925,0.0051150895140665,0.040920716112532,0.27289896128423,0.594900849858357,0.497639282341832,0.334277620396601,0.685552407932011,2.51069518716578,1.93435448577681,0.839572192513369,0.192560175054705,NA,NA,NA,NA,NA,NA,NA,NA,0.0174197060424605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974414806750136,0.0190528034839412,0.00108873162765378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAB1",0.462222222222222,0.537777777777778,NA,NA,0.225185185185185,0.200296296296296,0.106666666666667,0.218962962962963,0.248888888888889,0.0216296296296296,0.978074074074074,0.00474074074074074,NA,0.462222222222222,NA,NA,NA,0.0524444444444444,0.00651851851851852,0.119703703703704,NA,0.222518518518519,0.777481481481481,0.188148148148148,0.183703703703704,0.172740740740741,0.133333333333333,0.116444444444444,0.082962962962963,0.0776296296296296,0.0275555555555556,0.595259259259259,0.404740740740741,1.91685912240185,0.950991831971995,2.92609699769053,0.792147806004619,1.32794457274827,0.863813229571984,0.895196506550218,0.307392996108949,0.270742358078603,0.610894941634241,0.676855895196507,0.863813229571984,0.895196506550218,0.458167330677291,0.462222222222222,0.0714285714285714,0.0350877192982456,0.0408163265306122,0.087719298245614,0.989049278247884,0.997071742313324,0.988551518168243,0.995607613469985,0.887008461921354,0.844802342606149,NA,NA,0.557989049278248,NA,0.105263157894737,0.272874493927125,0.405176704828273,0.653061224489796,0.457939273270284,0.287705326032852,0.771030363364858,2.3008356545961,NA,0.687093779015785,0.464335664335664,NA,NA,NA,NA,NA,NA,NA,NA,0.0174814814814815,NA,NA,NA,0.103703703703704,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.250074074074074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAB2",0.276934201012292,0.723065798987708,NA,NA,0.128705712219812,0.292841648590022,0.287780187997108,0.152566883586406,0.138105567606652,0.0455531453362256,0.952277657266811,0.00144613159797542,NA,0.276934201012292,NA,NA,NA,0.0954446854663774,0.00433839479392625,0.0961677512653651,NA,0.215473608098337,0.784526391901663,0.229934924078091,0.188720173535792,0.150397686189443,0.130151843817787,0.106290672451193,0.0795372378886479,0.0860448300795372,0.0195227765726681,0.632682574114244,0.367317425885756,2.04635761589404,0.955357142857143,2.83664459161148,0.863134657836645,1.42604856512141,0.931297709923664,0.923611111111111,0.198473282442748,0.375,0.770992366412214,0.805555555555556,0.931297709923664,0.923611111111111,0.24812030075188,0.305555555555556,0.078125,0.119402985074627,0,0.0298507462686567,0.984,0.992125984251969,0.981714285714286,0.992125984251969,0.909714285714286,0.862204724409449,NA,NA,0.691428571428571,NA,0.0467128027681661,0.214532871972318,0.688,0.865142857142857,0.782857142857143,0.442285714285714,0.926857142857143,2.22117647058824,NA,0.828235294117647,0.439516129032258,NA,NA,NA,NA,NA,NA,NA,NA,0.0093998553868402,NA,NA,NA,0.0527838033261027,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.471438900939986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAB3",0.404655326768129,0.595344673231871,NA,NA,0.136078782452999,0.29632945389436,0.399283795881826,0.119964189794091,0.0483437779767234,0.104744852282901,0.895255147717099,0.0125335720680394,NA,0.404655326768129,NA,NA,NA,0.0922112802148612,0.0026857654431513,0.14503133393017,NA,0.449418084153984,0.550581915846016,0.224709042076992,0.160250671441361,0.141450313339302,0.125335720680394,0.090420769919427,0.0957923008057296,0.114592658907789,0.0205908683974933,0.609668755595345,0.390331244404655,2.04140127388535,0.926517571884984,2.53184713375796,0.519108280254777,1.53503184713376,0.927835051546392,0.965909090909091,0.556701030927835,0.556818181818182,0.793814432989691,0.772727272727273,0.927835051546392,0.965909090909091,0.42,0.376344086021505,0.0465116279069767,0.0377358490566038,0.0930232558139535,0.113207547169811,0.980910425844347,0.988532110091743,0.976505139500734,0.988532110091743,0.823788546255507,0.876146788990826,NA,NA,0.800293685756241,NA,0.08207343412527,0.198704103671706,0.0881057268722467,0.461086637298091,0.284875183553598,0.227606461086637,0.55359765051395,2.41322314049587,NA,0.768595041322314,0.58,NA,NA,NA,NA,NA,NA,NA,NA,0.026857654431513,NA,NA,NA,0.0564010743061773,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.284691136974038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAB4",0.315901060070671,0.684098939929329,NA,NA,0.0904593639575972,0.201413427561837,0.573144876325088,0.0777385159010601,0.057243816254417,0.141342756183746,0.857950530035336,0.00424028268551237,NA,0.315901060070671,NA,NA,NA,0.218374558303887,0.00212014134275618,0.0925795053003534,NA,0.397173144876325,0.602826855123675,0.246643109540636,0.166077738515901,0.103180212014134,0.123674911660777,0.109540636042403,0.113074204946996,0.0911660777385159,0.0268551236749117,0.60565371024735,0.39434628975265,2.30472103004292,0.849137931034483,2.44849785407725,0.592274678111588,1.57725321888412,0.979020979020979,0.962264150943396,0.181818181818182,0.176100628930818,0.818181818181818,0.767295597484277,0.979020979020979,0.962264150943396,0.251700680272109,0.19375,0.104651162790698,0.104477611940299,0.0232558139534884,0.0298507462686567,0.968494749124854,0.992831541218638,0.962660443407235,0.991039426523297,0.90781796966161,0.940860215053763,NA,NA,0.711785297549592,NA,0.125,0.277573529411765,0.236872812135356,0.705950991831972,0.540256709451575,0.224037339556593,0.801633605600933,2.24301075268817,NA,1.1741935483871,0.299295774647887,NA,NA,NA,NA,NA,NA,NA,NA,0.0197879858657244,NA,NA,NA,0.0325088339222615,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.334275618374558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAB5",0.332754126846221,0.667245873153779,NA,NA,0.0938314509122502,0.253692441355343,0.508253692441355,0.0816681146828844,0.0625543006081668,0.112076455256299,0.886185925282363,0.0269331016507385,NA,0.332754126846221,NA,NA,NA,0.165942658557776,0.00434404865334492,0.11989574283232,NA,0.281494352736751,0.718505647263249,0.233709817549957,0.155516941789748,0.125108601216334,0.105125977410947,0.12858384013901,0.121633362293658,0.0851433536055604,0.0243266724587315,0.597741094700261,0.402258905299739,2.2425068119891,0.852861035422343,2.50408719346049,0.67574931880109,1.36512261580381,0.943089430894309,0.964601769911504,0.308943089430894,0.212389380530973,0.829268292682927,0.884955752212389,0.943089430894309,0.964601769911504,0.209677419354839,0.226890756302521,0.0461538461538462,0.0350877192982456,0.0153846153846154,0.0350877192982456,0.989825581395349,0.995680345572354,0.989825581395349,0.995680345572354,0.847383720930233,0.812095032397408,NA,NA,0.709302325581395,NA,0.116910229645094,0.200417536534447,0.300872093023256,0.755813953488372,0.575581395348837,0.242732558139535,0.824127906976744,2.20979020979021,NA,0.762237762237762,0.703703703703704,NA,NA,NA,NA,NA,NA,NA,NA,0.0208514335360556,NA,NA,NA,0.054735013032146,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.294526498696785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAB6",0.43984962406015,0.56015037593985,NA,NA,0.0921052631578947,0.151002506265664,0.68671679197995,0.0426065162907268,0.0275689223057644,0.232456140350877,0.759398496240602,0.0012531328320802,NA,0.43984962406015,NA,NA,NA,0.141604010025063,0.0012531328320802,0.093984962406015,NA,0.462406015037594,0.537593984962406,0.244360902255639,0.174812030075188,0.119047619047619,0.0977443609022556,0.111528822055138,0.0983709273182957,0.100877192982456,0.0325814536340852,0.616541353383459,0.383458646616541,2.65008576329331,0.762975778546713,2.0548885077187,0.445969125214408,1.3704974271012,0.962162162162162,0.96195652173913,0.497297297297297,0.527173913043478,0.832432432432432,0.842391304347826,0.962162162162162,0.96195652173913,0.157894736842105,0.108695652173913,0.247311827956989,0.216494845360825,0.0752688172043011,0.11340206185567,0.938008130081301,0.872549019607843,0.931910569105691,0.852941176470588,0.697154471544715,0.743464052287582,NA,NA,0.751016260162602,NA,0.111658456486043,0.369458128078818,0.505081300813008,0.858739837398374,0.690040650406504,0.279471544715447,0.896341463414634,2.11224489795918,NA,1.1734693877551,0.553892215568862,NA,NA,NA,NA,NA,NA,NA,NA,0.0206766917293233,NA,NA,NA,0.0426065162907268,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.278195488721804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAB7",0.407798537774167,0.592201462225833,NA,NA,0.121039805036556,0.272136474411048,0.493095044679123,0.0609260763606824,0.0528025995125914,0.166531275385865,0.82859463850528,0.0146222583265638,NA,0.407798537774167,NA,NA,NA,0.129975629569456,0.0211210398050366,0.116165718927701,NA,0.454914703493095,0.545085296506905,0.23395613322502,0.17140536149472,0.128350934199838,0.114541023558083,0.114541023558083,0.106417546709992,0.0844841592201462,0.0292445166531275,0.574329813160033,0.425670186839967,2.13091922005571,0.915730337078652,2.72980501392758,0.782729805013928,1.44011142061281,0.941176470588235,0.94059405940594,0.453781512605042,0.465346534653465,0.798319327731092,0.772277227722772,0.941176470588235,0.94059405940594,0.297520661157025,0.230769230769231,0,0,0.0476190476190476,0.0833333333333333,0.988684582743989,0.99236641221374,0.988684582743989,0.99236641221374,0.933521923620934,0.849236641221374,NA,NA,0.652050919377652,NA,0.081858407079646,0.267699115044248,0.513437057991513,0.760961810466761,0.664780763790665,0.350777934936351,0.852899575671853,2.27272727272727,NA,0.848484848484849,0.627906976744186,NA,NA,NA,NA,NA,NA,NA,NA,0.0170593013809911,NA,NA,NA,0.041429731925264,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.268074735987002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAB8",0.347079037800687,0.652920962199313,NA,NA,0.219358533791523,0.201030927835052,0.234822451317297,0.196449026345934,0.148339060710195,0.0292096219931271,0.970790378006873,0.00973654066437572,NA,0.347079037800687,NA,NA,NA,0.153493699885452,0.00916380297823597,0.123138602520046,NA,0.298396334478809,0.701603665521191,0.179266895761741,0.128293241695304,0.132875143184422,0.143757159221077,0.152920962199313,0.121993127147766,0.0904925544100802,0.0263459335624284,0.572737686139748,0.427262313860252,1.91910112359551,0.941309255079007,2.69662921348315,0.782022471910112,1.38426966292135,0.933333333333333,0.91970802919708,0.366666666666667,0.343065693430657,0.791666666666667,0.759124087591241,0.933333333333333,0.91970802919708,0.454545454545455,0.492424242424242,0.0869565217391304,0.0615384615384615,0.072463768115942,0.0307692307692308,0.987,0.994638069705094,0.986,0.993297587131367,0.755,0.841823056300268,NA,NA,0.616,NA,0.0251322751322751,0.191798941798942,0.696,0.891,0.797,0.403,0.912,2.52525252525253,NA,0.636363636363636,0.360381861575179,NA,NA,NA,NA,NA,NA,NA,NA,0.0240549828178694,NA,NA,NA,0.0853379152348225,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.271477663230241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAB9",0.574387947269303,0.425612052730697,NA,NA,0.163841807909605,0.239171374764595,0.433145009416196,0.113935969868173,0.0499058380414313,0.0621468926553672,0.937853107344633,0.00847457627118644,NA,0.574387947269303,NA,NA,NA,0.0169491525423729,0.00188323917137476,0.218455743879473,NA,0.447269303201507,0.552730696798493,0.200564971751412,0.145951035781544,0.121468926553672,0.130885122410546,0.124293785310734,0.109227871939736,0.105461393596987,0.0338983050847458,0.584745762711864,0.415254237288136,2.30344827586207,0.85121107266436,2.42758620689655,0.617241379310345,1.38275862068966,0.927083333333333,0.788235294117647,0.364583333333333,0.247058823529412,0.708333333333333,0.611764705882353,0.927083333333333,0.788235294117647,0.308510638297872,0.353658536585366,0.0285714285714286,0.117647058823529,0.142857142857143,0.0588235294117647,0.975845410628019,0.963718820861678,0.972624798711755,0.959183673469388,0.785829307568438,0.750566893424036,NA,NA,0.855072463768116,NA,0.104308390022676,0.258503401360544,0.524959742351047,0.930756843800322,0.821256038647343,0.384863123993559,0.961352657004831,2.10922330097087,NA,1.04126213592233,0.43984962406015,NA,NA,NA,NA,NA,NA,NA,NA,0.0282485875706215,NA,NA,NA,0.0696798493408663,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.110169491525424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GMB1",0.943620178041543,0.056379821958457,0.244213649851632,0.755786350148368,0.180415430267062,0.0685459940652819,0.0100890207715134,0.298219584569733,0.44272997032641,0.123442136498516,0.876557863501484,NA,NA,NA,NA,NA,NA,0,0.000593471810089021,NA,NA,0,1,0.199109792284866,0.189020771513353,0.175074183976261,0.12700296735905,0.120771513353116,0.0908011869436202,0.0679525222551929,0.0189910979228487,0.677448071216617,0.322551928783383,1.80319803198032,0.977859778597786,2.80319803198032,0.795817958179582,1.85239852398524,0.964285714285714,0.967592592592593,0.341836734693878,0.435185185185185,0.821428571428571,0.893518518518518,0.255102040816327,0.222222222222222,0.259067357512953,0.302325581395349,0.767676767676768,0.759036144578313,0.0101010101010101,0,0.980727113447219,0.991720331186753,0.979413053000438,0.988960441582337,0.692071835304424,0.812327506899724,0.710906701708279,0.685372585096596,0.724485326325011,0.697332106715731,0.0267857142857143,0.108928571428571,0.0372317126587823,0.181778361804643,0.0928602715724923,0.0797196671046868,0.274200613228208,2.15935919055649,1.95033860045147,0.558178752107926,0.243792325056433,NA,0.943620178041543,NA,NA,NA,NA,NA,NA,0.0112759643916914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055786350148368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GMB2",0.988612099644128,0.0113879003558719,0.735943060498221,0.264056939501779,0.166548042704626,0.255516014234875,0.467615658362989,0.0825622775800712,0.0277580071174377,0.266192170818505,0.733807829181495,NA,NA,NA,NA,NA,NA,0,0.00142348754448399,NA,NA,0.759430604982206,0.240569395017794,0.239857651245552,0.148042704626335,0.177935943060498,0.118861209964413,0.123131672597865,0.0811387900355872,0.0797153024911032,0.0135231316725979,0.733096085409253,0.266903914590747,1.81970260223048,0.992565055762082,2.81970260223048,0.825278810408922,1.64312267657993,0.97093023255814,0.980519480519481,0.406976744186047,0.396103896103896,0.959302325581395,0.948051948051948,0.0872093023255814,0.0844155844155844,0.0903614457831325,0.0986842105263158,0.884057971014493,0.955056179775281,0,0,0.981553398058252,0.962666666666667,0.981553398058252,0.962666666666667,0.639805825242718,0.765333333333333,0.806796116504854,0.762666666666667,0.81747572815534,0.770666666666667,0.0202429149797571,0.11336032388664,0.041747572815534,0.37378640776699,0.416504854368932,0.220388349514563,0.572815533980582,1.65616438356164,1.97802197802198,1.33013698630137,0.401098901098901,NA,0.988612099644128,NA,NA,NA,NA,NA,NA,0.0177935943060498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0099644128113879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GMB3",0.997159897756319,0.00284010224368077,0.329167850042602,0.670832149957398,0.125816529395058,0.181766543595569,0.644987219539903,0.0391934109627947,0.00823629650667424,0.348196535075263,0.651803464924737,NA,NA,NA,NA,NA,NA,0.000284010224368077,0,NA,NA,0.8523146833286,0.1476853166714,0.24368077250781,0.149389378017609,0.157341664299915,0.131212723658052,0.123828457824482,0.0897472309003124,0.0727066174382278,0.0198807157057654,0.733030389094007,0.266969610905993,2.03415941058272,0.904219691895512,2.83188211654387,0.821835231078366,1.58874748827863,0.985626283367556,0.985849056603774,0.464065708418891,0.47877358490566,0.950718685831622,0.952830188679245,0.213552361396304,0.202830188679245,0.0848861283643892,0.0637254901960784,0.832460732984293,0.830097087378641,0.0104712041884817,0,0.977915536613716,0.976595744680851,0.977140643161565,0.976595744680851,0.654010073614878,0.768085106382979,0.716001549786904,0.679787234042553,0.719876017047656,0.685106382978723,0.04,0.11047619047619,0.0577295621851995,0.380085238279737,0.454087562960093,0.19953506392871,0.604029445951182,1.83195726080622,1.96435272045028,1.29820301117047,0.538461538461538,NA,0.997159897756319,NA,NA,NA,NA,NA,NA,0.0122124396478273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025560920193127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GMB4",0.985841636077609,0.0141583639223912,0.223387519664394,0.776612480335606,0.185631882538018,0.333508127949659,0.340849501835343,0.104352385946513,0.0356581017304667,0.252753015207132,0.747246984792868,NA,NA,NA,NA,NA,NA,0,0.000524383848977452,NA,NA,0.689564761405349,0.310435238594651,0.231777661248034,0.171473518615627,0.170949134766649,0.124803356056633,0.11326691137913,0.0959622443628736,0.0655479811221814,0.0157315154693235,0.729417933927635,0.270582066072365,1.88844621513944,0.99203187250996,2.84594953519256,0.848605577689243,1.54448871181939,0.975103734439834,0.987394957983193,0.464730290456432,0.5,0.95850622406639,0.957983193277311,0.132780082987552,0.0756302521008403,0.096234309623431,0.115384615384615,0.890909090909091,0.927927927927928,0,0,0.989935298346513,0.984496124031008,0.989935298346513,0.984496124031008,0.717469446441409,0.693798449612403,0.639827462257369,0.711240310077519,0.641265276779295,0.726744186046512,0.0196078431372549,0.0915032679738562,0.0215672178289001,0.289719626168224,0.286125089863408,0.12508986340762,0.414809489575845,2.24051896207585,1.976,0.979041916167665,0.512,NA,0.985841636077609,NA,NA,NA,NA,NA,NA,0.010487676979549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136339800734137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GMB5",0.998457385268029,0.00154261473197069,0.731199382954107,0.268800617045893,0.274971075973776,0.255302738141149,0.278827612803702,0.158889317392981,0.0320092556883918,0.268800617045893,0.731199382954107,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.610489780177401,0.389510219822599,0.236405707674508,0.165831083686849,0.179328962591593,0.143077516390282,0.128037022753567,0.0771307365985345,0.0501349787890474,0.0131122252217509,0.751639028152719,0.248360971847281,2.00728597449909,0.992714025500911,2.94535519125683,0.757741347905282,1.65938069216758,0.994252873563218,0.97953216374269,0.350574712643678,0.385964912280702,0.959770114942529,0.95906432748538,0.146551724137931,0.160818713450292,0.0578034682080925,0.0584795321637427,0.881987577639752,0.826923076923077,0.0124223602484472,0.0192307692307692,0.986146741918933,0.993788819875776,0.986146741918933,0.993788819875776,0.599794766546947,0.840062111801242,0.747562852744997,0.796583850931677,0.748589020010262,0.802795031055901,0.0320284697508897,0.156583629893238,0.0148794253463315,0.358132375577219,0.285274499743458,0.0856849666495639,0.452026680348897,1.97553122987766,1.98502994011976,1.53573728267869,1.2874251497006,NA,0.998457385268029,NA,NA,NA,NA,NA,NA,0.00694176629386811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00154261473197069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GMB6",0.957354925775978,0.0426450742240216,0.487719298245614,0.512280701754386,0.224831309041835,0.178677462887989,0.0569500674763833,0.249392712550607,0.290148448043185,0.190013495276653,0.809986504723347,NA,NA,NA,NA,NA,NA,0.000809716599190283,0,NA,NA,0.0790823211875843,0.920917678812416,0.228070175438596,0.184885290148448,0.175438596491228,0.129284750337382,0.115249662618084,0.0809716599190283,0.0661268556005398,0.013225371120108,0.710121457489879,0.289878542510121,1.88949275362319,0.993659420289855,2.7481884057971,0.768115942028985,1.94746376811594,0.984802431610942,0.986394557823129,0.246200607902736,0.302721088435374,0.914893617021277,0.931972789115646,0.224924012158055,0.231292517006803,0.168168168168168,0.182432432432432,0.841726618705036,0.880952380952381,0.00719424460431655,0,0.987077156974534,0.992551210428305,0.987077156974534,0.992551210428305,0.725579627518054,0.751396648044693,0.673508171797796,0.725325884543762,0.679589509692132,0.740223463687151,0.0362976406533575,0.108892921960073,0.0615735461801596,0.259217027746104,0.248954770049411,0.175218548080578,0.443557582668187,1.86155827430779,1.98398169336384,0.810688989053445,0.240274599542334,NA,0.957354925775978,NA,NA,NA,NA,NA,NA,0.0067476383265857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0418353576248313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN1",0.972275334608031,0.0277246653919694,0.31453154875717,0.68546845124283,0.149139579349904,0.224187380497132,0.252868068833652,0.18546845124283,0.188336520076482,0.321223709369025,0.678776290630975,0.000478011472275335,NA,NA,NA,NA,NA,0,NA,NA,NA,0.698852772466539,0.301147227533461,0.204588910133843,0.145793499043977,0.156309751434034,0.124282982791587,0.132409177820268,0.0979923518164436,0.0965583173996176,0.0219885277246654,0.711281070745698,0.288718929254302,2.57934508816121,0.639798488664987,1.9080604534005,0.289672544080605,1.87027707808564,0.932432432432432,0.95609756097561,0.369369369369369,0.35609756097561,0.693693693693694,0.736585365853659,0.599099099099099,0.6,0.159090909090909,0.146464646464646,0.13,0.185185185185185,0.3,0.268518518518519,0.688172043010753,0.922185430463576,0.679435483870968,0.91887417218543,0.409274193548387,0.617549668874172,0.784274193548387,0.637417218543046,0.786290322580645,0.644039735099338,NA,NA,0.31989247311828,0.616263440860215,0.540322580645161,0.317876344086022,0.684139784946237,1.96018099547511,1.98805970149254,1.81809954751131,0.650746268656716,NA,NA,NA,NA,NA,NA,NA,NA,0.0200764818355641,NA,NA,NA,0.972275334608031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272466539196941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
