"GID_1","middle","poorer","poorest","richer","richest","has_mobile_phone_no","has_mobile_phone_yes","primary_or_no","secondary_or_higher","rural","urban","(0,15]","(15,20]","(20,25]","(25,30]","(30,35]","(35,40]","female","male","rh_anc_pv","rh_anc_pvskill","rh_anc_numvs","rh_anc_4vs","rh_anc_moprg","nt_bf_ever","nt_bf_start_1hr","nt_bf_start_1day","nt_bf_prelac","nt_bottle","ch_allvac_either","ch_novac_either","fp_know_any","fp_know_mod","fp_know_trad","fp_use_mod","fp_use_no","fp_message_noneof3","dv_sex_12m","dv_phy_12m","rh_prob_permit","rh_prob_money","rh_prob_dist","rh_prob_alone","rh_prob_minone","hk_sex_2plus","hk_sex_notprtnr","hk_cond_2plus","hk_cond_notprtnr","hk_sexprtnr_num","hk_ever_heard","hk_knw_risk_cond","hk_knw_risk_sex","hk_knw_risk_condsex","hk_knw_hiv_hlth","hk_knw_hiv_mosq","hk_knw_hiv_supernat","hk_knw_hiv_food","hk_knw_hiv_hlth_2miscp","hk_knw_comphsv","hk_knw_any","hk_knw_linear_index","hk_knw_mtct_preg","hk_knw_mtct_deliv","hk_knw_mtct_brfeed","hk_knw_mtct_all3","hk_knw_mtct_meds","hk_atd_shop_notbuy","we_decide_all","we_decide_none","we_dvjustify_burn","we_dvjustify_argue","we_dvjustify_goout","we_dvjustify_neglect","we_dvjustify_refusesex","we_dvjustify_onereas","we_justify_refusesex","we_justify_cond","we_num_justifydv","(40,45]","fg_relig","fg_cont","(45,50]"
"GHA10",0.286101185481337,0.358319694537439,0.239716569409883,0.0915194324739348,0.024343118097406,0.191618297372605,0.808381702627395,0.275469559264079,0.724530440735921,0.686578500059769,0.313421499940231,0.451041762333558,0.180544578539055,0.122174284757877,0.126015814397667,0.0954344661751028,0.0191157709694536,0.683979993684163,0.316020006315837,0.899328859060403,0.738255033557047,0.984962406015038,0.778523489932886,0.283582089552239,0.976190476190476,0.428571428571429,0.845238095238095,0.976190476190476,0.0470588235294118,0.782608695652174,0.0217391304347826,0.988636363636364,0.979545454545454,0.765909090909091,0.175,0.809090909090909,0.384090909090909,NA,NA,0.033003300330033,0.676567656765677,0.277227722772277,0.141914191419142,0.755775577557756,0.0386363636363636,0.190909090909091,0.117647058823529,0.25,3.56382978723404,0.954545454545455,0.747727272727273,0.852272727272727,0.686363636363636,0.854545454545454,0.468181818181818,0.356818181818182,0.604545454545454,0.304545454545455,0.243181818181818,0.906818181818182,0.647727272727271,0.670454545454545,0.684090909090909,0.811363636363636,0.602272727272727,0.538636363636364,0.764285714285714,0.640740740740741,0.0740740740740741,0.229545454545455,0.284090909090909,0.231818181818182,0.356818181818182,0.202272727272727,0.420454545454545,0.813636363636364,0.943181818181818,0.440740740740741,0.00567332282728646,NA,NA,NA
"GHA2",0.195166466372437,0.158203341833783,0.0430917663424886,0.308184693960263,0.295353731491027,0.0703981746669894,0.929601825333011,0.0988669363188615,0.901133063681138,0.385743649271722,0.614256350728278,0.492586833154715,0.139290396895558,0.129841594818295,0.112483192407193,0.084242275745344,0.0246864794853106,0.691467041315987,0.308532958684013,0.986577181208054,0.959731543624161,0.995402298850575,0.932885906040268,0.301587301587302,0.979253112033195,0.522821576763486,0.871369294605809,0.975103734439834,0.184426229508197,0.761061946902655,0,0.998759305210918,0.998759305210918,0.906327543424318,0.165632754342432,0.771091811414392,0.265673494723774,NA,NA,0.0652951699463327,0.46690518783542,0.246869409660107,0.165474060822898,0.531305903398927,0.0347394540942928,0.218982630272953,0.0892857142857143,0.186968838526912,4.32767527675277,0.996277915632754,0.777295285359802,0.833746898263027,0.676799007444169,0.851116625310174,0.640818858560794,0.346774193548387,0.725806451612903,0.4075682382134,0.279156327543424,0.931761786600496,0.695133719327274,0.701612903225806,0.683002481389578,0.775434243176179,0.563895781637717,0.692928039702233,0.686372121966397,0.628235294117647,0.08,0.0453134698944755,0.116076970825574,0.119180633147114,0.142768466790813,0.0819366852886406,0.202979515828678,0.754189944134078,0.930477963997517,0.2,0.0168692274935839,NA,NA,NA
"GHA3",0.130425934115066,0.297188359712597,0.31243586477391,0.124194453740667,0.135755387657761,0.155801269137539,0.844198730862461,0.158411528572596,0.841588471427404,0.512357874192271,0.487642125807729,0.519081379597037,0.14595023599148,0.133816576145634,0.0898589694167735,0.0712903599494103,0.0208004103511031,0.681356657826976,0.318643342173024,1,0.951219512195122,0.995901639344262,0.865853658536585,0.386178861788618,0.970802919708029,0.635036496350365,0.802919708029197,0.970802919708029,0.0875912408759124,0.826086956521739,0,0.979452054794521,0.978082191780822,0.838356164383562,0.220547945205479,0.728767123287671,0.512328767123288,NA,NA,0.0593047034764826,0.253578732106339,0.169734151329243,0.112474437627812,0.357873210633947,0.0589041095890411,0.252054794520548,0.162790697674419,0.195652173913043,4.1089430894309,0.976712328767123,0.856164383561644,0.932876712328767,0.835616438356164,0.86027397260274,0.504109589041096,0.302739726027397,0.652054794520548,0.338356164383562,0.306849315068493,0.934246575342466,0.695433789954338,0.716438356164384,0.697260273972603,0.812328767123288,0.636986301369863,0.578082191780822,0.691444600280505,0.852331606217617,0.0439276485788114,0.0767123287671233,0.163013698630137,0.175342465753425,0.206849315068493,0.128767123287671,0.26986301369863,0.746227709190672,0.893004115226337,0.253229974160207,0.0192020685485617,NA,NA,NA
"GHA4",0.230029222449121,0.280712320478356,0.299458358471221,0.15011976306429,0.0396803355370126,0.121997022826195,0.878002977173805,0.196811879520443,0.803188120479557,0.61450810101046,0.38549189898954,0.521377002170891,0.123574417464722,0.125282935018823,0.121241382966197,0.0735395267246865,0.0208956628322344,0.665796546032281,0.334203453967719,0.98804780876494,0.896414342629482,0.991902834008097,0.884462151394422,0.342741935483871,0.985185185185185,0.540740740740741,0.755555555555556,0.985185185185185,0.0671641791044776,0.826086956521739,0,0.980053191489362,0.974734042553192,0.773936170212766,0.222074468085106,0.746010638297872,0.509308510638298,NA,NA,0.0793650793650794,0.527777777777778,0.339285714285714,0.246031746031746,0.593253968253968,0.0425531914893617,0.224734042553191,0.09375,0.260355029585799,3.1484375,0.972074468085106,0.808510638297872,0.847074468085106,0.732712765957447,0.793882978723404,0.440159574468085,0.363031914893617,0.632978723404255,0.276595744680851,0.25,0.886968085106383,0.651891252955083,0.74468085106383,0.728723404255319,0.833776595744681,0.666223404255319,0.554521276595745,0.712722298221614,0.72,0.0470588235294118,0.0465425531914894,0.216755319148936,0.216755319148936,0.240691489361702,0.13031914893617,0.309840425531915,0.777925531914894,0.86968085106383,0.331764705882353,0.0140890728224456,NA,NA,NA
"GHA5",0.29844234367935,0.219506385314921,0.0501517019062881,0.261327937042655,0.170571632056786,0.105704410843491,0.894295589156509,0.0975613278153334,0.902438672184667,0.583063123074116,0.416936876925884,0.512625601392943,0.131167930317516,0.122266847546052,0.106368697698633,0.095064839718801,0.0170599960577782,0.685718042962093,0.314281957037907,0.976190476190476,0.909774436090226,0.988416988416988,0.906015037593985,0.297817715019255,0.985330073349633,0.572127139364303,0.894865525672372,0.985330073349633,0.207317073170732,0.739795918367347,0.0255102040816327,0.995731470702367,0.9953434225844,0.878928987194412,0.212650368645712,0.741948001552192,0.222049689440994,NA,NA,0.0735129068462402,0.415824915824916,0.253086419753086,0.107182940516274,0.516835016835017,0.0582072176949942,0.23476911136981,0.166666666666667,0.229752066115702,3.995,0.993791230112534,0.819169577027551,0.892122623205277,0.772603802871556,0.845168800931316,0.648816453240202,0.376018626309662,0.681024447031432,0.416763678696158,0.337601862630966,0.938300349243306,0.716164359936204,0.758634070624758,0.743888242142026,0.816065192083818,0.655801319363601,0.674815677143966,0.674345958609918,0.737106017191977,0.0830945558739255,0.0438494373302289,0.107531055900621,0.102056655025223,0.148622429181218,0.0640279394644936,0.211486224291812,0.771827706635623,0.922390376406674,0.212034383954155,0.0154460872682764,NA,NA,NA
"GHA6",0.279427417958283,0.257571583277436,0.113645092626838,0.203433765746684,0.145922140390759,0.119925186845942,0.880074813154058,0.106231794047334,0.893768205952666,0.546288274000018,0.453711725999982,0.489520221117361,0.125102230793094,0.125334622808377,0.11546110434606,0.0961670700002634,0.0267706234234516,0.67442514861112,0.32557485138888,0.970276008492569,0.917197452229299,0.978021978021978,0.779193205944798,0.37417943107221,0.983739837398374,0.5,0.82520325203252,0.983739837398374,0.144578313253012,0.796747967479675,0.024390243902439,0.994451294697904,0.994451294697904,0.79901356350185,0.192355117139334,0.773736128236745,0.344231955582973,NA,NA,0.0746812386156648,0.500910746812386,0.354280510018215,0.17304189435337,0.599271402550091,0.0511713933415536,0.255856966707768,0.132530120481928,0.301204819277108,3.98148148148148,0.977805178791615,0.765721331689272,0.866831072749692,0.711467324290999,0.853884093711467,0.598643649815043,0.397040690505549,0.708384710234279,0.381011097410604,0.277435265104809,0.923551171393342,0.695643238799841,0.683107274969174,0.643649815043157,0.803329223181258,0.55055487053021,0.622071516646116,0.638941398865784,0.757714285714286,0.048,0.0394818013571869,0.0863664404688464,0.094386181369525,0.127082048118445,0.0573719925971622,0.196792103639729,0.69320987654321,0.930864197530864,0.188571428571429,0.0216441275113922,NA,NA,NA
"GHA7",0.129049944796192,0.0633205478935721,0.0357220765829825,0.272816690040962,0.499090740686291,0.037216027812116,0.962783972187884,0.14531358866519,0.85468641133481,0.164364162742313,0.835635837257687,0.479650709941033,0.158960167470118,0.139427133712721,0.102752772328716,0.0838879662041209,0.0229271239898205,0.674261027774516,0.325738972225484,0.976344086021505,0.944086021505376,0.980132450331126,0.873118279569893,0.334801762114537,0.975308641975309,0.473251028806584,0.847736625514403,0.975308641975309,0.160493827160494,0.785123966942149,0.00826446280991736,0.995205114544486,0.995205114544486,0.880533333333333,0.188598827916889,0.742674480554076,0.232818327117741,NA,NA,0.03828125,0.32265625,0.16640625,0.14765625,0.43125,0.0713905167820991,0.273841236014917,0.223880597014925,0.311284046692607,4.47391577624136,0.993074054342035,0.863612147043154,0.909429941395844,0.817794352690464,0.851358550879062,0.663292488012786,0.479488545551412,0.778369738945125,0.459776238678743,0.397442727757059,0.946723494938732,0.757355117504303,0.671283963771977,0.637187000532765,0.77144379328716,0.536494405966969,0.647842301545019,0.602144772117962,0.667019027484144,0.0644139387539599,0.023454157782516,0.0511727078891258,0.0708955223880597,0.0863539445628998,0.0335820895522388,0.133262260127932,0.765991471215352,0.945628997867804,0.115100316789863,0.0123941263534713,NA,NA,NA
"GHA8",0.0947158087100685,0.111877072001053,0.701014624835348,0.0634743615304247,0.0289181329231063,0.21190067423507,0.78809932576493,0.195527535217214,0.804472464782786,0.747076527510566,0.252923472489434,0.549202193074377,0.117612412352073,0.115252863874774,0.0928263084362723,0.08960013704404,0.0203819325816661,0.688201377906068,0.311798622093932,0.981566820276498,0.826036866359447,0.994103773584906,0.891705069124424,0.299295774647887,0.993762993762994,0.567567567567568,0.95010395010395,0.993762993762994,0.0566037735849057,0.825112107623318,0.00896860986547085,0.979061651803024,0.976347421481194,0.669251647925553,0.203955021326095,0.78867778208608,0.473439317564948,NA,NA,0.086039886039886,0.504273504273504,0.35042735042735,0.148148148148148,0.588034188034188,0.0376114773167895,0.129895308259015,0.195876288659794,0.474626865671642,2.0676399026764,0.972082202404033,0.709577355564172,0.825901512214036,0.644823575029081,0.685537029856534,0.534703373400543,0.496704148894921,0.630476929042264,0.326095385808453,0.259402869329197,0.828615742535867,0.64732239024601,0.613803799922451,0.597130670802637,0.700659170221016,0.499030632027918,0.572314850717332,0.668528121260471,0.729419272495214,0.0529674537332482,0.0849166343544009,0.143910007757952,0.162078324932144,0.222954633578907,0.131446297014347,0.297014346645987,0.755917733798991,0.909231962761831,0.297383535417996,0.0151241526367986,NA,NA,NA
"GHA9",0.081911046075334,0.158723796448008,0.675530905947449,0.0475420612325433,0.0362921902966655,0.188639533847999,0.811360466152001,0.320417261810012,0.679582738189988,0.724575490707617,0.275424509292383,0.522565917796086,0.143670527399713,0.107978117964948,0.107255596445515,0.0824470419324494,0.0210981539511659,0.689205608230933,0.310794391769067,0.897025171624714,0.729977116704805,0.969151670951157,0.707093821510298,0.574358974358974,0.988679245283019,0.641509433962264,0.920754716981132,0.988679245283019,0.0190839694656489,0.608333333333333,0.0666666666666667,0.954844778927563,0.935089369708373,0.621468926553672,0.0912511759172154,0.9068673565381,0.433678269049859,NA,NA,0.0858725761772853,0.596952908587258,0.46814404432133,0.325484764542936,0.68005540166205,0.0451552210724365,0.108184383819379,0.0408163265306122,0.31304347826087,2.07256235827664,0.888052681091251,0.596425211665099,0.726246472248354,0.556914393226717,0.597365945437441,0.42615239887112,0.470366886171214,0.38758231420508,0.222953904045155,0.184383819379116,0.730009407337723,0.541340022995715,0.67074317968015,0.609595484477893,0.658513640639699,0.520225776105362,0.464722483537159,0.789194915254237,0.5,0.125352112676056,0.216368767638758,0.361241768579492,0.377234242709313,0.436500470366886,0.372530573847601,0.534336782690499,0.690498588899341,0.845719661335842,0.589310829817159,0.0149846445101237,NA,NA,NA
"GMB1",0.143694035006183,0.071248484235534,0.0133655805217485,0.304487776031614,0.46720412420492,0.0175978541690041,0.982402145830996,0.051659492355432,0.948340507644568,0,1,0.597224101426619,0.13131474176136,0.108511481912612,0.0842109252222434,0.0539216987059863,0.0176388795055777,0.695492038974624,0.304507961025376,0.990159901599016,0.977859778597786,0.974968710888611,0.795817958179582,0.59875,0.966019417475728,0.390776699029126,0.859223300970874,0.237864077669903,0.281862745098039,0.763736263736264,0.0054945054945055,0.984272997032641,0.982492581602374,0.730860534124629,0.169436201780415,0.820771513353116,0.715727002967359,0.0267857142857143,0.108928571428571,0.0372317126587823,0.181778361804643,0.0928602715724923,0.0797196671046868,0.274200613228208,0.0353115727002967,0.117507418397626,0.369747899159664,0.565656565656566,2.64128521126761,0.978041543026706,0.804451038575668,0.907418397626113,0.767359050445104,0.767655786350148,0.635905044510386,0.841246290801187,0.683976261127596,0.434124629080119,0.374480712166172,0.904154302670623,0.757797560171454,0.726409495548961,0.637091988130564,0.637685459940653,0.493471810089021,0.491097922848665,0.600121359223301,0.484960098219767,0.160220994475138,0.0454005934718101,0.112462908011869,0.177448071216617,0.180712166172107,0.152818991097923,0.300593471810089,0.592878338278932,0.823145400593472,0.317986494782075,0.00717817146560168,0.477572559366755,0.376281112737921,NA
"GMB2",0.16118958046662,0.252646101827391,0.47732621123501,0.0822320344639122,0.0266060720070676,0.0144246012066094,0.985575398793391,0.177466942136449,0.822533057863551,0.753581516801317,0.246418483198683,0.577490160817283,0.120267203594218,0.124514996660239,0.0777550738181173,0.0670403318824467,0.0175455570280008,0.740924830343262,0.259075169656738,0.994423791821561,0.992565055762082,0.979362101313321,0.825278810408922,0.48314606741573,0.975460122699387,0.401840490797546,0.95398773006135,0.0858895705521472,0.0943396226415094,0.924050632911392,0,0.976512455516014,0.976512455516014,0.673309608540925,0.109608540925267,0.885409252669039,0.804982206405694,0.0202429149797571,0.11336032388664,0.041747572815534,0.37378640776699,0.416504854368932,0.220388349514563,0.572815533980582,0.0320284697508897,0.0377224199288256,0.0444444444444444,0.566037735849057,1.66829268292683,0.973665480427046,0.711032028469751,0.902491103202847,0.674733096085409,0.78220640569395,0.457651245551601,0.782918149466192,0.536654804270463,0.297508896797153,0.23914590747331,0.889679715302491,0.679873467773826,0.795729537366548,0.756583629893238,0.77508896797153,0.652669039145907,0.619217081850534,0.806286549707602,0.294956140350877,0.403508771929825,0.152313167259786,0.311032028469751,0.467615658362989,0.474733096085409,0.452669039145907,0.644839857651246,0.646975088967972,0.822775800711744,0.651315789473684,0.0153866761996953,0.751500600240096,0.615933412604043,NA
"GMB3",0.106244495082392,0.17291592756936,0.680793884315557,0.0333540981239629,0.00669159490872781,0.02058760385965,0.97941239614035,0.151506838059931,0.848493161940069,0.880095537562416,0.119904462437584,0.557376951215228,0.13394743743848,0.121623538184574,0.0904751235935401,0.0669767252505259,0.0181109891541061,0.741903191419349,0.258096808580651,0.995311453449431,0.904219691895512,0.986477349560514,0.821835231078366,0.436191762322755,0.985729967069155,0.470911086717892,0.951701427003293,0.208562019758507,0.0751964085297419,0.831234256926952,0.00503778337531486,0.977563192274922,0.976995171826186,0.684464640727066,0.123828457824482,0.865947174098267,0.710593581368929,0.04,0.11047619047619,0.0577295621851995,0.380085238279737,0.454087562960093,0.19953506392871,0.604029445951182,0.0437375745526839,0.0383413802896904,0.0779220779220779,0.422222222222222,1.62634989200864,0.960238568588469,0.710877591593297,0.838114172110196,0.684748650951434,0.648963362681056,0.433399602385686,0.697813121272366,0.513490485657484,0.239136608917921,0.203635330871911,0.817665435955694,0.636309129350888,0.746378869639307,0.705481397330304,0.775915932973587,0.631070718545868,0.541323487645555,0.82963620230701,0.317901234567901,0.274691358024691,0.150525418915081,0.29395058222096,0.450156205623402,0.465492757739279,0.468900880431696,0.646407270661744,0.646691280886112,0.819369497301903,0.647762345679012,0.0114892351635451,0.570658036677454,0.460941541645111,NA
"GMB4",0.187683119608025,0.333708723922468,0.342263797033298,0.104510131238202,0.0318342281980067,0.0142496466970764,0.985750353302924,0.108605756177306,0.891394243822694,0.704232404308222,0.295767595691779,0.579056564700734,0.131327010082909,0.111026153792211,0.0960804981873426,0.0552157968632509,0.0173524432226118,0.743746576076868,0.256253423923132,0.99867197875166,0.99203187250996,0.990679094540613,0.848605577689243,0.378162450066578,0.981210855949896,0.482254697286013,0.958246346555324,0.104384133611691,0.105708245243129,0.909502262443439,0,0.988463555322496,0.988463555322496,0.711064499213424,0.152071316203461,0.8395385422129,0.664394336654431,0.0196078431372549,0.0915032679738562,0.0215672178289001,0.289719626168224,0.286125089863408,0.12508986340762,0.414809489575845,0.0377556371263765,0.0356581017304667,0.0416666666666667,0.470588235294118,1.6163610719323,0.983219716832722,0.809648662821185,0.950183534347142,0.798636601992659,0.77766124803356,0.529627687467226,0.803356056633456,0.580492920818039,0.354483481908757,0.3209229155742,0.917147351861563,0.731923323428315,0.737808075511274,0.743576297850026,0.708966963817514,0.589931830099633,0.540115364446775,0.762666666666667,0.5,0.143769968051118,0.10487676979549,0.200839014158364,0.363922391190351,0.381751442055585,0.328264289459885,0.51651809124279,0.6790770844258,0.859465128474043,0.521565495207668,0.00994153315094056,0.372983870967742,0.301025163094129,NA
"GMB5",0.255886108804331,0.263578372443753,0.290169786922221,0.156319058898229,0.0340466729314654,0.00956347139655721,0.990436528603443,0.300062562291331,0.699937437708669,0.628258174722632,0.371741825277368,0.588500603370707,0.139697517302782,0.127719882021005,0.0788696184360153,0.044345861396458,0.0133965873495002,0.75520546814124,0.24479453185876,0.996357012750455,0.992714025500911,0.977358490566038,0.757741347905282,0.409851301115242,0.98695652173913,0.368115942028986,0.959420289855072,0.153623188405797,0.0581395348837209,0.854889589905363,0.0157728706624606,0.988044735827227,0.988044735827227,0.65946779791747,0.0809872734284612,0.902043964519861,0.762051677593521,0.0320284697508897,0.156583629893238,0.0148794253463315,0.358132375577219,0.285274499743458,0.0856849666495639,0.452026680348897,0.040107983031238,0.0489780177400694,0.105769230769231,0.393700787401575,1.71626297577855,0.962977246432703,0.63054377169302,0.839182414192056,0.602005399151562,0.610489780177401,0.317778634785962,0.637099884303895,0.370613189355958,0.134593135364443,0.107211723871963,0.76475125337447,0.567253717273009,0.688006170458928,0.678364828384111,0.704589278827613,0.593521018125723,0.427304280755881,0.86784140969163,0.414944356120827,0.324324324324324,0.325877362128808,0.49633629001157,0.583879676050906,0.591207096027767,0.595834940223679,0.748553798688777,0.744697261858851,0.831469340532202,0.737678855325914,0.00746993012353288,0.819185645272602,0.734972677595628,NA
"GMB6",0.224496883844222,0.175901481975357,0.0491651957054667,0.253998453203846,0.296437985271109,0.00921655100800044,0.990783448992,0.0947862674265611,0.905213732573439,0.0489065146673372,0.951093485332663,0.597430320392682,0.123797490444141,0.114709509726355,0.0752429631974716,0.0659653830398461,0.0156761195995831,0.711457861022261,0.288542138977739,0.995471014492754,0.993659420289855,0.976298997265269,0.768115942028985,0.686988171064604,0.985553772070626,0.272873194221509,0.922953451043339,0.22792937399679,0.174880763116057,0.863192182410424,0.00325732899022801,0.988663967611336,0.988663967611336,0.73306342780027,0.15195681511471,0.832388663967611,0.697165991902834,0.0362976406533575,0.108892921960073,0.0615735461801596,0.259217027746104,0.248954770049411,0.175218548080578,0.443557582668187,0.0321187584345479,0.0798920377867746,0.210084033613445,0.493243243243243,2.33253397282174,0.983535762483131,0.720377867746289,0.84804318488529,0.654520917678812,0.779217273954116,0.592982456140351,0.830769230769231,0.660728744939271,0.418353576248313,0.31497975708502,0.878812415654521,0.720947668316094,0.74251012145749,0.671794871794872,0.688798920377868,0.546828609986505,0.524696356275304,0.674533479692645,0.337185929648241,0.267336683417085,0.0634278002699055,0.147368421052632,0.277462887989204,0.274224021592443,0.264777327935223,0.431848852901485,0.592442645074224,0.833738191632929,0.445226130653266,0.00717821359992079,0.643509127789047,0.549537037037037,NA
"GIN1",0.15178910352862,0.227225897734532,0.251825394856146,0.181367787768035,0.187791816112668,0.0570800913804859,0.942919908619514,0.196035056046758,0.803964943953242,0.712113781943737,0.287886218056263,0.509342412544385,0.120729549583639,0.137049594933301,0.0969265868859977,0.0950277424383217,0.0216426766088355,0.712163440622709,0.287836559377292,0.847607052896725,0.639798488664987,0.82406015037594,0.289672544080605,0.768202080237742,0.943793911007026,0.362997658079625,0.714285714285714,0.599531615925059,0.15311004784689,0.158653846153846,0.283653846153846,0.755736137667304,0.748565965583174,0.469407265774379,0.0874760994263862,0.908699808795411,0.745219885277247,NA,NA,0.31989247311828,0.616263440860215,0.540322580645161,0.317876344086022,0.684139784946237,0.0387189292543021,0.11472275334608,0.185185185185185,0.4625,2.12128146453089,0.760516252390057,0.56453154875717,0.666826003824092,0.537762906309751,0.396749521988528,0.448374760994264,0.623326959847036,0.465105162523901,0.18546845124283,0.162523900573614,0.602294455066922,0.516517951986405,0.460325047801147,0.462715105162524,0.443116634799235,0.34942638623327,0.319789674952199,0.818981772470145,0.464583333333333,0.276388888888889,0.273422562141491,0.565965583173996,0.547323135755258,0.539674952198853,0.512428298279159,0.660611854684512,0.394837476099426,0.533938814531549,0.715277777777778,0.0192814370055198,0.880149812734082,0.883321403006442,NA
"GIN2",0.00382373680173182,0,0,0.228370617698005,0.767805645500263,0.0156713776340928,0.984328622365907,0.0841963857053687,0.915803614294631,0,1,0.612635041324792,0.12654678436329,0.103153647978966,0.0692656914178023,0.061311881174317,0.0134712066718166,0.686251428550613,0.313748571449386,0.952461799660441,0.932088285229202,0.929389312977099,0.551782682512733,0.49005424954792,0.938356164383562,0.582191780821918,0.842465753424658,0.349315068493151,0.333333333333333,0.318181818181818,0.0974025974025974,0.888117953165655,0.882046834345186,0.486123156981787,0.209019947961839,0.783174327840416,0.612749349522984,NA,NA,0.199248120300752,0.414160401002506,0.243107769423559,0.208646616541353,0.491854636591479,0.0585429314830876,0.203816131830009,0.407407407407407,0.531914893617021,4.26875,0.929314830875976,0.716825672159584,0.785342584562012,0.664787510841284,0.66652211621856,0.628360797918474,0.769731136166522,0.671292281006071,0.428447528187337,0.362966175195143,0.784041630529055,0.695624939770656,0.621422376409367,0.660450997398092,0.528187337380746,0.450130095403296,0.521248915871639,0.657022865142324,0.408041060735672,0.318220701454234,0.133998265394623,0.295316565481353,0.343018213356461,0.376843018213356,0.32307025151778,0.523850823937554,0.547267996530789,0.668690372940156,0.539777587681779,0.0136157470690158,0.630418809698751,0.681232091690544,NA
"GIN3",0.208173962776182,0.212282380565605,0.345849894038677,0.16999590183571,0.063697860783826,0.0829802877877856,0.917019712212214,0.241260566372245,0.758739433627755,0.791194782237448,0.208805217762552,0.557804410652289,0.115456570543773,0.108787045675455,0.0859953346550958,0.0981049373255109,0.0127388610007418,0.747359103488082,0.252640896511918,0.848951048951049,0.611188811188811,0.809847198641766,0.278321678321678,0.740066225165563,0.944444444444444,0.310185185185185,0.796296296296296,0.289351851851852,0.0413625304136253,0.215116279069767,0.255813953488372,0.861049107142857,0.854352678571429,0.423549107142857,0.115513392857143,0.880022321428571,0.513950892857143,NA,NA,0.286256643887623,0.621867881548975,0.537585421412301,0.334851936218679,0.796507213363705,0.0630580357142857,0.130580357142857,0.256637168141593,0.388888888888889,3.73401360544218,0.794642857142857,0.5625,0.672991071428571,0.520647321428571,0.465401785714286,0.526785714285714,0.647321428571429,0.419084821428571,0.236607142857143,0.176339285714286,0.666852678571429,0.538442460317462,0.544642857142857,0.584821428571429,0.570870535714286,0.467075892857143,0.290736607142857,0.780898876404494,0.401129943502825,0.27683615819209,0.236607142857143,0.553013392857143,0.606026785714286,0.639508928571429,0.50390625,0.78125,0.302455357142857,0.575892857142857,0.803066989507668,0.0211128401471345,0.459670424978317,0.507308684436801,NA
"GIN4",0.26827333450371,0.18653438762377,0.164541292835031,0.257000498622953,0.123650486414536,0.0585164368188077,0.941483563181192,0.230618338196679,0.769381661803321,0.768500765014422,0.231499234985578,0.595526183426,0.131820496099587,0.107176087089601,0.0755892624716843,0.056641501987919,0.0172505376312406,0.695687564696063,0.304312435303937,0.881481481481482,0.620987654320988,0.823446327683616,0.37283950617284,0.651685393258427,0.915851272015656,0.430528375733855,0.743639921722113,0.342465753424658,0.0571428571428571,0.326446280991736,0.136363636363636,0.885683179096353,0.881872618399565,0.389221556886228,0.148067501360915,0.850299401197605,0.673924877517692,NA,NA,0.220271348762969,0.532322426177175,0.330407023144453,0.19074221867518,0.652833200319234,0.0370168753402286,0.0740337506804573,0.161764705882353,0.25,5.98305084745763,0.853021230266739,0.601524224278715,0.752857920522591,0.578116494284159,0.484485574305934,0.414262384322265,0.665759390310289,0.568862275449102,0.229178007621121,0.173108328796952,0.704409363091998,0.572007500151216,0.528034839412085,0.545454545454545,0.542732716385411,0.475775721284703,0.362003266194883,0.727504786215699,0.498181818181818,0.244363636363636,0.354382144801306,0.665759390310289,0.656505171475231,0.634186173108329,0.47632008709853,0.793685356559608,0.542732716385411,0.713119216113228,0.820363636363636,0.0159959312939677,0.763525305410122,0.712328767123288,NA
"GIN5",0.169260540889176,0.194675822939729,0.1889986782929,0.264171860443494,0.182893097434701,0.0811922755328455,0.918807724467155,0.197663513945694,0.802336486054307,0.678712451108437,0.321287548891563,0.514614305051809,0.134093545297804,0.126114409389467,0.100997118569279,0.0881324104083721,0.0199699968346075,0.73996113448947,0.26003886551053,0.90279823269514,0.730486008836524,0.910016977928693,0.484536082474227,0.559016393442623,0.932614555256065,0.452830188679245,0.733153638814016,0.366576819407008,0.0821529745042493,0.120689655172414,0.235632183908046,0.906392694063927,0.898401826484018,0.376141552511416,0.125,0.86986301369863,0.648972602739726,NA,NA,0.359193173002327,0.721489526764934,0.598913886733902,0.371605896043445,0.778898370830101,0.0445205479452055,0.109018264840183,0.0641025641025641,0.335078534031414,2.52191780821918,0.878995433789954,0.727739726027397,0.78824200913242,0.700913242009132,0.679794520547945,0.604452054794521,0.715753424657534,0.557077625570776,0.404680365296804,0.36986301369863,0.799086757990868,0.673072044647393,0.577625570776256,0.597602739726027,0.54337899543379,0.503995433789954,0.422374429223744,0.858441558441558,0.42776886035313,0.292937399678973,0.215753424657534,0.534246575342466,0.595890410958904,0.582762557077626,0.474885844748858,0.687214611872146,0.485159817351598,0.671232876712329,0.728731942215088,0.0160782144486613,0.810965630114566,0.834146341463415,NA
