,GID_1,Mean_of_Night_Light,Std_of_Night_Light,Mean_distance_to_major_rd,Std_distance_to_major_rd,Mean_built_settlement_growth,Std_built_settlement_growth
20,GHA6,0.13372864332242618,0.2935641871087755,5.029583923840071,2.881623762328423,239.7715970330365,95.96674289185763
21,GHA7,0.19124949595075516,0.10443409675288143,2.7403288441263047,0.5790522258070059,239.94455552042714,37.36065683312985
22,GHA8,0.11918475727367187,0.12447396415277234,3.3049225786901357,1.0428179688191732,239.93911719622744,54.50159635636042
23,GHA9,0.21779647555964088,0.15810701353779752,3.7226662009849507,1.2764306909521332,239.6299825318588,56.419820471493374
24,GHA10,0.22509584750708447,0.29938322523706506,4.410219073297198,1.7868202467539123,239.53743169742657,61.291506456433176
25,AGO1,0.09942536582215888,0.055806733271585425,15.691512825799188,2.6740371758427135,239.9934583959081,30.710554657403335
26,AGO2,0.21007892043034196,0.16263146508083157,12.62321470762342,2.336113145130818,239.98078109943796,33.09765326114514
27,AGO3,0.06473681877843797,0.047770330424678584,17.907610268075725,4.53198548965417,239.99095669337908,44.28240348592157
28,AGO4,0.7024333410973521,0.7492148542725947,7.475162290295729,0.5185765946090033,239.99230869585944,14.013082203784114
29,AGO5,0.17678456069468315,0.10631200499636101,28.9919305537646,10.779181690158792,239.97791496006974,71.78393272650008
30,AGO6,0.09143515497991116,0.06737433222215988,8.620265216612468,1.1927511451462876,239.9938553417304,25.633929534105395
31,AGO7,0.12935993259685383,0.10934514160117516,9.962760737786027,2.200925576779991,239.98014501453002,38.84558499288013
32,AGO8,0.21503286945807992,0.12026746091306614,21.47760805886771,5.2859624510191585,239.9955352127205,46.197303127413655
33,AGO9,0.27933882630594953,0.17360033382170775,12.468231742959873,3.197390387652126,239.98184877595838,46.41772848370498
34,AGO10,0.2492393123221668,0.09670535694861118,7.686589681272951,1.322635421700864,239.98195107654388,30.337278537509604
35,AGO11,8.691153831530587,0.5571542738417655,2.593028510064775,0.1226239430965304,239.93436559792278,8.250120184834627
36,AGO12,0.18185745930650288,0.289758508381074,22.80964810246599,6.4831003536218965,239.9858052133179,53.41985465664446
37,AGO13,0.11854030684999471,0.12074629624683576,22.15714999635065,5.167530066973085,239.99403065128672,45.82400718682575
38,AGO14,0.13061475159785624,0.1814848128119738,16.640958790869213,4.165775453706628,239.98681972390628,46.95911626986227
39,AGO15,0.08427395997741957,0.07630899517280233,33.529770303975695,12.761064496917855,239.99187589358812,71.41018488406993
40,AGO16,0.06611688813752703,0.08027472843505377,22.282231368748718,4.6380880781790115,239.9965670742889,40.10295521561371
41,AGO17,0.07339287438441487,0.0842396004977566,19.659118194790633,4.3374082894425605,239.98114345862786,40.87803726010859
42,AGO18,0.5493894032411278,5.267779347628019,19.374826817413357,3.2152629437514353,239.99001017975016,31.58629875874232
43,BEN1,0.08002109276372145,0.06990458316165324,5.5984698586192225,2.402570351381027,239.92686481789264,76.63846846747401
44,BEN2,0.10316812258119373,0.0974600141036467,4.913140518880398,1.892289552672248,239.92698189769055,68.78993458710127
45,BEN3,0.38251951649291516,0.12376666741252325,2.585471885128114,0.3775470478360482,239.61444075087994,27.388788532720778
46,BEN4,0.0639142329672188,0.07399624780986151,4.610670166346579,2.099459819176133,239.843454342748,75.95919852869736
47,BEN5,0.05638526643463402,0.17739127004352342,4.592803577163181,1.4211020486812544,239.871065989256,57.568572265786855
48,BEN6,0.052146522156535195,0.03514239020624347,7.401881063021885,2.1726354025100014,239.93369091996934,50.942147251943524
49,BEN7,0.06706863958881433,0.015932875720951416,3.5492352017910545,0.4838678006105834,239.83471932893315,24.693836071395644
50,BEN8,12.829824568312844,0.20274443754234775,0.2894356650785877,0.004332046832475518,239.95944251939193,3.1832047982133607
51,BEN9,0.15398373975804555,0.03454486690675739,2.300419677793931,0.2329749246972762,239.91370426403498,19.76748357587379
52,BEN10,0.6670824519924172,0.12528880188595834,2.30044241476328,0.23164956414597485,239.66879426221098,18.20120553135528
53,BEN11,0.08851970328304064,0.05183867139659343,2.9618862375683066,0.4667110951102218,239.87737225435035,28.046018207141927
54,BEN12,0.08565792725253915,0.045521104583993395,3.057589280867138,0.5882574318995738,239.73401428684917,35.33401918996969
55,CMR1,0.0905179150966743,0.05935532109884601,8.122039108908172,2.60178078042259,239.97270017066177,56.754058767052285
56,CMR2,0.1483723477251419,0.21720485812225032,5.546734940114391,2.197506977465728,239.9129073457775,58.65107861925391
57,CMR3,0.02298834654618109,0.02804139004834687,10.070569094373338,4.208804299433322,239.9638537528699,72.2449256703759
58,CMR4,0.07029836898182032,0.04984145838347103,4.969774440749595,1.3523723923309008,239.93908964198377,42.18522143118057
59,CMR5,0.1818066359742958,0.14635456591435553,4.583586319474543,0.8265604563592698,239.92941589013896,32.396182651565475
60,CMR6,0.08768207551920303,0.03478637318234779,4.3666941129811265,0.785643764874913,239.9578098175686,30.279618609882938
61,CMR7,0.1576230285421337,0.18152153105624408,8.378491279461715,2.781241816104908,239.95507938392902,57.728837685115494
62,CMR8,0.09420765547842253,0.021205131794666,1.9482058345661954,0.3257019822313633,239.91675035975527,27.076444356992162
63,CMR9,0.07426659895801142,0.058925902533081775,6.707790787646114,1.3477705447298303,239.95482812926787,35.88175457605746
64,CMR10,0.03630005397215817,0.022479741829529155,6.035219502277146,1.7736836023702027,239.97247755878126,49.01149386580509
65,COG1,0.08888558280650975,0.09030076289359758,8.011516825704483,1.4246185878007886,239.98492435616353,29.800506074881287
66,COG2,20.989112728669316,0.27252287201387526,0.5174919558876678,0.007207425635810225,239.97792607465857,2.7044442531449153
67,COG3,0.03337198309739848,0.011082732981366712,24.977641895071912,4.9446524505536615,239.99529388562718,41.421233059303205
68,COG4,0.06193947752314454,0.0669505082818345,36.2790301731523,11.220448536968167,239.98848194555384,55.1920325173796
69,COG5,0.44635476531339563,0.6579633218987098,3.7569762361080414,0.6378209433154834,239.9588492882077,30.931843482484556
70,COG6,0.057966542254059034,0.05081891723559966,13.72634938679307,2.8285853142848554,239.99560552139735,38.50118199740287
71,COG7,0.021357098695713582,0.012472694595361388,38.84361248137366,13.04656658347537,239.99359573858362,66.35366076770335
72,COG8,0.07040166625573935,0.06604362982605369,9.108667494493462,2.3621786326147647,239.98749609120196,42.18274704631462
73,COG9,0.096094055762003,0.1138414145481428,10.521549575408859,3.040517363143088,239.9880606640527,52.209621382312655
74,COG10,26.210781325051673,0.21862303042289824,0.5050381594188819,0.005132047733860327,239.98656010770256,1.8768061492253636
75,COG11,0.1664421413510355,0.22042095719455684,14.45529869776061,3.9845038773355173,239.9041746721764,49.18332709989815
76,COG12,0.02602652074339036,0.038499105388318466,28.515587510326352,9.975868835225787,239.9873082903877,62.02300273394588
77,COM1,0.05680724712653058,0.020167682898798136,1.38791829037216,0.28420366928537577,239.7658635960029,38.07048344693141
78,COM2,0.12512487860946603,0.07903170206895095,2.06931060946334,0.6788761124252445,239.2998976708311,57.396845425569424
79,COM3,0.0311302323226921,0.006805817020653522,1.8789449279000163,0.2828490848165888,239.93867220022017,27.277344964657036
80,CPV1,0.1216509108601006,0.04832283075311635,3.2950270266375408,0.3715943304553769,239.9888877671804,21.619464528859904
81,CPV2,0.1571952491753326,0.008833182470058801,1.8180782733188716,0.0829353166834201,239.9965526404274,7.180126732584309
82,CPV3,0.11418365360071711,0.032160820144719056,1.8432426070339736,0.13898965392480836,239.99288239758712,14.216540588576107
83,CPV4,0.09218547131110237,0.005143777617372824,1.563732414220665,0.06017935817929335,239.9969096738674,7.759775728473298
84,CPV5,0.15492587114807477,0.006440150361070128,0.6741186796053942,0.019712332788707015,239.9994894149197,5.973032188110167
85,CPV6,0.07429345721898795,0.03686752685568968,3.245842175109263,0.3777182511333926,239.98740413818857,20.754131520920893
86,CPV7,4.430037119300861,0.31013200612700587,0.7358960393116926,0.034436723394508366,239.9543049749184,8.69481020395076
87,CPV8,0.09657398788643076,0.009924898158949886,3.3194669212394814,0.26091522910422565,239.99611010976346,13.255790919106408
88,CPV9,0.12475372571722187,0.012973658107739356,2.0713325562020106,0.10724810799176039,239.99844083337504,10.25887258020596
89,CPV10,0.13686146191545548,0.013874590793737276,1.094214407828791,0.062422200842301157,239.99526980663495,11.18230189110262
90,CPV11,0.19680311224546354,0.01266742057290109,1.309087172720646,0.07226786377288645,239.99537272363975,10.819981155290659
91,CPV12,0.1456114746060853,0.030233971993591933,1.1721228750003652,0.09822934352259217,239.98439513247268,15.82698027650088
92,CPV13,0.49996511513022046,0.013112494886673272,1.121004976319823,0.028259999171935012,239.99971922100437,5.182413218643794
93,CPV14,0.2331559612276656,0.014837901507958046,1.5713418456692934,0.06047790684542339,239.9956582858297,7.722358956018668
94,CPV15,0.4700857161134481,0.01898046357561428,1.6772793705908553,0.04156066930975571,239.9984175408833,4.800605515831788
95,CPV16,0.8971923607396811,0.2032632091205861,4.380328099730774,0.43981242702972656,239.963699524669,14.215356547367298
96,CPV17,0.8195675570768025,0.1282525336600379,2.981249791724217,0.20520678567191752,239.9570199238857,12.927403651743864
97,CPV18,0.026703876921401,0.0009945356320248742,1.3211390831715624,0.04099722610954942,239.99982127798313,6.414277576753889
98,CPV19,0.1817083927876364,0.033761664566062104,1.6443796278404268,0.11534005357399242,239.98649003968026,12.973805075533424
99,CPV20,0.32289425428264334,0.023893459397065397,1.4584730111376791,0.07078237432246084,239.98975433122956,9.23598510467005
100,CPV21,0.13779869170557943,0.019865785251222613,1.9021626983742805,0.09658157229296621,239.99652503824126,9.257269936089711
101,CPV22,0.23814350144109972,0.027993689714438396,1.714713272252975,0.08897800707110413,239.99069906676345,9.43050390788324
102,DZA1,1.297208040521201,0.16177334638899318,1.4229333804919484,0.06623351127408901,239.99125732853722,8.36183059236407
103,DZA2,1.5256088921422069,0.15099351944273734,1.2172721682721908,0.042547647527346334,239.99554004534446,6.047646714156745
104,DZA3,0.08664670191173159,0.22250946621408474,87.60290974779095,36.00700258416388,239.99387085372592,73.23834656956413
105,DZA4,38.8515104284336,0.7346700979732219,0.32193146316168597,0.005522395942998355,239.97452232905917,3.445397735422353
106,DZA5,3.7159829297517826,0.22357068188321705,1.576053707008932,0.04074319344221116,239.99379988338282,4.679713659735812
107,DZA6,0.11973959320216862,0.2218403171042314,44.17247748212985,11.859551122868933,239.9953981630613,47.14645607561545
108,DZA7,2.2019311094111758,0.23238941065496665,0.9520039530858804,0.03817694344426834,239.9901614902934,7.06171000587095
109,DZA8,1.5032490916541454,0.4058945542801148,2.686519708800799,0.20373254347224448,239.9875977108146,13.585169617931033
110,DZA9,0.606768713042853,0.30869541413664164,6.451234147370968,0.6460780072928882,239.98789406153546,17.95663112586209
111,DZA10,6.075491996362057,0.2801856450465565,1.317286064769656,0.038120986683554486,239.98819446345217,4.78306430943882
112,DZA11,1.9492899579656409,0.22697973745655975,1.4351264509495365,0.05870462895575465,239.99210515496353,7.774816078365705
113,DZA12,1.3947030725304437,0.16602329702335053,1.107600604967144,0.04984071185949086,239.991582979532,8.293038683461445
114,DZA13,6.0945772915336,0.24531001254710466,0.6752196471917,0.0169662765263581,239.98798453487834,4.741393695086848
115,DZA14,1.9560927460700845,0.27272463965891935,1.1931864205252212,0.05282659669191216,239.98886729624186,7.919088619900429
116,DZA15,4.213449884818575,0.344307602427666,1.4238931460030266,0.046611593879136395,239.99147808124414,5.881624251160911
117,DZA16,0.4063674497149358,0.33213312933085004,6.155906968547769,0.7739371726396327,239.99319990827019,21.987186495826617
118,DZA17,0.12665488103392056,0.12368591628749769,22.76195025113293,4.214236087564431,239.99727466823038,32.22884445060173
119,DZA18,0.48878474068735633,0.4260499392853492,25.879136194552203,3.805927501822692,239.99098030968005,25.386397993313288
120,DZA19,1.6243316458921648,0.20215316649418796,1.8472137785245377,0.06661358499698512,239.9954232791204,6.687863751314791
121,DZA20,0.30218643122985955,1.1933397314701402,27.781573241662453,5.385797177949708,239.99430254531165,34.677824537103895
122,DZA21,1.0801716478003611,0.15312963367262372,1.809574202059256,0.0747396103119193,239.99536113182063,7.5390838025610565
123,DZA22,0.43350124465539963,6.075116837615652,43.7733654497771,14.588228122938549,239.99676076993265,61.695159672598436
124,DZA23,2.477556010131076,0.22924606892090604,1.5139043165339376,0.05135640731818198,239.99048453277663,6.09358044410617
125,DZA24,0.6499293939474501,0.2646564145273338,4.438411694886181,0.3023349052715675,239.99645387218817,12.036450539129598
126,DZA25,0.8654565825443351,1.8244105919313336,12.253727723011748,1.4892525490793789,239.99537386102818,20.211248928185764
127,DZA26,1.0546738670274944,0.41496099736542214,2.9392047969033475,0.2644214432771149,239.988591486135,16.487947307958926
128,DZA27,0.8548882624930916,0.1694623318082106,1.699894759759786,0.10860591187796396,239.9917856535555,11.557646243198285
129,DZA28,1.157755979628232,0.16037094213835193,1.2824130414776962,0.06516866763619138,239.99162918825644,9.294094671558694
130,DZA29,2.4495817543058074,0.234298618321372,1.253301769106592,0.05402179928161661,239.99218318253398,7.34642168080385
131,DZA30,2.624559371563289,0.20511169710281252,0.7641218261112465,0.02420429579960405,239.98935413296033,5.825222184278528
132,DZA31,0.17761810215784,0.1311470872551761,7.802473733967745,0.8536998276143659,239.99689781338267,20.968526979696804
133,DZA32,14.314291697935328,2.9346186582148,1.3265100742971545,0.045704042766914685,239.9861704456386,5.710761639010021
134,DZA33,1.630888737423414,15.876570325464014,35.78300947482406,10.545440004509407,239.98924418798205,46.42323265777554
135,DZA34,1.022031000588889,0.19745140595450392,2.208745165778587,0.11763717942479522,239.99299555795577,9.78736593176044
136,DZA35,0.9024697643502746,0.12963240850651186,1.5934119942192424,0.07375970624591043,239.99017233681673,8.634586939489129
137,DZA36,2.3956102393893914,0.3384591303282605,1.155041838497371,0.0639059291951303,239.98483062083864,10.11678523350615
138,DZA37,0.4359807209177957,0.1286161754475234,2.8689271000262533,0.169931868168735,239.9970785973018,10.104544584387238
139,DZA38,0.6236632381004412,0.15767009184479977,4.208218018636512,0.3232440612882261,239.9932190657761,11.895452780488778
140,DZA39,3.778663015327267,1.781242132677495,1.6584546793606125,0.07329923632551337,239.99021888141496,8.016436308909032
141,DZA40,1.0013087244871213,0.19044712233458969,1.92463176541129,0.08126949354986268,239.99682419307945,8.058926141945776
142,DZA41,0.5985871425453683,0.27487385655621105,4.404137794637669,0.3515210044839315,239.9929729117211,14.166882351313145
143,DZA42,0.05767555651746406,0.32360139969678153,76.9378108133814,34.358472919057306,239.99608169373795,83.89092876638213
144,DZA43,0.3334810854937666,0.16598596423297451,5.840697100745802,0.5821331877791243,239.9927905451395,17.42170925452445
145,DZA44,0.08742662614626784,0.08240573851392836,50.43019841837122,12.89209001015286,239.99763723313833,46.720384811817866
146,DZA45,3.3071413023714533,0.18406068828875033,1.1284343285382237,0.03140461334026209,239.9934993702688,5.174814782599924
147,DZA46,0.6186523992124197,0.09036500489246616,1.712124423531396,0.06279064174103231,239.9977010255654,7.008174124902617
148,DZA47,2.033089869618189,0.18006072211902155,0.6953441145465029,0.025974102826505554,239.9871950960676,6.779338039561393
149,DZA48,1.1085473875555028,0.24189978540791804,2.143846307016982,0.14540788056232545,239.98883114203252,11.695697939992023
150,DJI1,0.06563119175606935,0.04324686930583329,6.318426407118654,1.7964346368082464,239.97861325337402,56.471298337457114
151,DJI2,0.1300575017923683,0.039951643894142144,11.24651253819527,6.114922098589767,239.96022484827748,98.68431612806087
152,DJI3,2.0266825205251475,0.872489235970217,2.8616359724032163,0.5463921498771916,239.7099472060425,35.03607260149093
153,DJI4,0.09792027192611477,0.02279292762394039,13.347593829050517,5.651817547878118,239.92852135260912,79.2887282141328
154,DJI5,0.13092738245033447,0.03420668971603612,18.730231131954067,8.635288578484722,239.9510319224842,92.48858852943229
155,ETH1,6.410873328203266,0.15186987015167688,0.8666586240689738,0.01980884037482175,239.97019736348037,3.829635426747534
156,ETH2,0.3643258225226475,0.09859979057857841,21.010563953126265,5.485499180713441,239.98550344824193,49.887071079311156
157,ETH3,0.4098553013218931,0.13604621550345652,11.661141461001847,4.146636805961299,239.90041307882112,62.89641003250078
158,ETH4,0.4465815035155277,0.35176022091450415,15.638542299177388,2.9986634978782067,239.99756781834628,36.57825678784056
159,ETH5,0.5684706199448104,0.02365190595111287,7.342388173711477,0.1998172146298421,239.9970081446899,5.366231808955565
160,ETH6,0.2554079668541983,0.1266124741686151,14.959907823661455,2.2779322149651637,239.99873719772918,28.639148983091843
161,ETH7,0.3584715627856339,0.0168538597565956,1.309909159333108,0.023184070038207882,239.99843757404807,3.181831707644512
162,ETH8,0.15962202691969715,0.17316782952482554,13.588532254416487,7.5412768410393465,239.84642375659783,86.28200444051157
163,ETH9,0.015315021982754456,0.041763589388228675,28.224955232548886,12.917416921180182,239.94512794292248,84.94983896534593
164,ETH10,0.12940059241030438,0.12409012855995218,10.562191996094406,3.2413944090037985,239.9264767248686,52.8429159314447
165,ETH11,0.453811125719022,0.06083609595709504,7.196198970716286,1.4458820446290181,239.96754880657966,37.321737635515206
166,KEN1,0.025522334227866553,0.007592360560370615,4.379296823418263,0.6128414415336612,239.4750038870566,24.83599126785984
167,KEN2,0.07552079565253461,0.009830889486258704,4.56186480484484,0.2897687533932797,239.72951415989132,11.668034894957119
168,KEN3,0.09773764841554423,0.015763969022405993,5.156081139076136,0.47315724050111946,239.91033176149946,14.315517209286963
169,KEN4,0.11358725703466169,0.017634223337645586,1.8460704332737008,0.10030972851182729,239.87737166305806,10.15912335588233
170,KEN5,0.04614962981597364,0.00578602827956449,3.7843172172936224,0.2665792945724569,239.60082930845078,12.66009282867547
171,KEN6,0.12220148517716954,0.019764455506901993,5.688041224790906,0.4095269685862344,239.93010125278212,12.752205398264195
172,KEN7,0.0311950264963098,0.03566837696332413,26.929117004407395,6.877582751028665,239.4479001651914,49.13613523507008
173,KEN8,0.0712280585107187,0.012253121485127623,4.169073749184608,0.37655568260675404,239.92531077310147,16.376649443115987
174,KEN9,0.0327905740673354,0.03235423662164319,22.05644270944404,4.405968144925959,239.9219119096851,37.79129697862725
175,KEN10,0.06808449368467795,0.04086443277932799,12.10851209160165,2.176461649741188,239.7906616263374,35.04836069874418
176,KEN11,0.1742417109852332,0.02747339327341005,2.265509055895539,0.14271806119191993,239.92613940974442,11.84032317525467
177,KEN12,0.13257211050164644,0.022098269466283325,3.4384891580659858,0.2279260259190121,239.73881282332252,12.145385595077856
178,KEN13,0.8463692246666445,0.09399810295858305,1.845466289359618,0.13904392852938377,239.88861299022247,12.152737777712458
179,KEN14,0.08830805965443099,0.0648427725922469,10.888565888275966,1.7271303947043284,239.9124646853409,26.842056893996737
180,KEN15,0.1757003958474403,0.01227344023079887,5.830645893859967,0.32419851766073277,239.969891546453,9.237236602495036
181,KEN16,0.2860912895590945,0.021614731439598942,1.7549591548513295,0.07796025839489895,239.98052410909435,8.695523982158885
182,KEN17,0.3688300053855003,0.07241667603423327,3.1377805768801577,0.2205732713707153,239.9506514196336,12.368320909861236
183,KEN18,0.0459279874613621,0.015870347542852232,16.122046418488956,3.85796464620475,239.63965929946042,41.24266033280885
184,KEN19,0.09603621550878337,0.03237320176728244,7.203602291696148,0.9542721768985736,239.95541063376172,21.820430629445035
185,KEN20,0.061143791774253914,0.041044805664943534,5.269455075543239,0.6367879444077733,239.88145801235632,23.305714429866054
186,KEN21,0.030872646206085704,0.013219167946311476,18.35571478318551,1.8686440153398267,239.9929677389373,19.613266094017042
187,KEN22,0.30414042849528355,0.08761292299459636,2.680104450748436,0.2810399524617224,239.8224440539345,18.580448884284188
188,KEN23,0.09094639291743241,0.01731719824398946,6.6953207034559545,0.7821560293953,239.79843384503906,21.609247821623246
189,KEN24,0.016741618490682227,0.016382151011448718,23.10605526377668,4.623162461506618,238.706861120494,37.71867939602411
190,KEN25,0.016083831678105752,0.010868475363537826,25.463277116435865,8.624814199904964,239.82666926663597,63.54463194379319
191,KEN26,0.12387131276497229,0.059857728763993936,6.758640013696543,0.7924902151093893,239.70069151411934,19.973710659052387
192,KEN27,0.0744002948686642,0.010027643462378808,3.8083907078618267,0.2877881870637787,239.92855840822057,13.468341109317455
193,KEN28,8.028321040038973,0.22830075596662439,2.4191038267165195,0.05183977221226949,239.97710574596908,3.921898902809868
194,KEN29,0.25169196682268974,0.030938786560820036,2.753328561862064,0.1992828301572985,239.9579921985868,12.043848452813922
195,KEN30,11.134573298070208,0.4099116174537931,1.176178493184057,0.045079365231792054,239.91182851410827,6.38967766916462
196,KEN31,0.33935764975021454,0.12921227850022857,3.6315223803146117,0.4105233628733502,239.71170379812023,20.659957030061136
197,KEN32,0.09295272257314105,0.010838605913830516,3.7586254001686448,0.2775191468171594,239.702357972417,12.727851850576364
198,KEN33,0.03504400571891289,0.02470223631191879,7.452964055907347,1.2370459967945409,239.39009939950031,31.794648742394937
199,KEN34,0.20041229577418176,0.008079570740854868,1.4388645152279484,0.05536577466216687,239.9835643609861,7.183266746588193
200,KEN35,0.10439281205900994,0.01666948662465539,2.6118896800820868,0.20356967602938175,239.92797731056518,13.689277624888936
201,KEN36,0.21425669046464565,0.046355716846031764,4.934753834921254,0.39258964795605,239.97154279336462,13.834441411809825
202,KEN37,0.021960143133715457,0.01789554960602545,10.85607050775088,1.9729180347580653,239.69734855474331,34.37774416202711
203,KEN38,0.07885591642871474,0.011392437826649024,3.33227156206911,0.28582418763860074,239.9186975497873,14.162502067520052
204,KEN39,0.05758920717042136,0.018498518091522104,9.294295225935993,1.5255636395500272,239.94133652378446,31.1321972137632
205,KEN40,0.032022059939111655,0.018775483377768923,35.51744847198102,8.528202410534673,239.85657820854155,46.59487798817631
206,KEN41,0.07708734317475265,0.008153489231186386,5.49660870758284,0.3665595336653969,239.9039420701553,12.142645457254906
207,KEN42,0.10087614172590507,0.015165768968854113,4.445364389670399,0.296310740189907,239.9166141142695,11.896884774696787
208,KEN43,0.021272072681692657,0.03823916670355993,21.166772651291904,6.589220658620999,239.01150884141092,58.578716353713226
209,KEN44,0.1982584604053002,0.05403254529029278,2.392667316755385,0.18690868592170456,239.78598330324647,14.014144966532303
210,KEN45,0.2597322702536667,0.008076279843159614,1.5732689742048676,0.044933481769147396,239.98451013773052,5.665705596890746
211,KEN46,0.02142688503809346,0.017982230732138706,5.365299768770558,1.6303722748632046,239.29496573927813,55.3478085742886
212,KEN47,0.02788133958579948,0.01721471906585502,6.1671253735309675,0.7503225224214999,239.44902715276976,23.275547815720643
213,MDG1,0.16322710071930835,0.15174663511402314,13.292652262728158,3.934383383059521,239.90559467793838,53.03823796806611
214,MDG2,0.047333846781132546,0.06101358029424726,17.306374221091307,4.225276946024653,239.9736569509159,45.17587995230035
215,MDG3,0.04299351976372693,0.05615423406462289,17.37748944773464,6.582815201410255,239.96618711607263,68.10716764006591
216,MDG4,0.09581501528002698,0.3476659774984684,18.783558508141986,8.08188299072259,239.96635103377167,80.39671809531119
217,MDG5,0.041664504487055415,0.08521983356658916,18.629091402185235,5.600046243000205,239.96810971623145,57.40503962612521
218,MDG6,0.04952162915992083,0.06817812100888976,17.985242133168224,8.280300278147482,239.95541476818474,84.39903711157642
219,MWI1,0.1052234847706669,0.02694498605190216,3.3449701981497224,0.3423318528870086,239.60386809174153,20.15944646631014
220,MWI2,0.9079858250301647,0.21354074966586017,2.480489509470058,0.2552827753105741,239.55210086232304,19.67773885590953
221,MWI3,0.19172692031112168,0.08459845307566194,4.6877503936362475,0.7703004934980492,239.48988643059977,30.444899970644855
222,MWI4,0.11370558134257423,0.010200733854854165,2.0252553379566205,0.12764923293721994,239.91104318846078,12.084743661334304
223,MWI5,0.08836248869819387,0.03484635529673255,4.072847913610108,0.6405144487366751,239.1523101707076,27.5375026778247
224,MWI6,0.1305081720799746,0.023070551129656183,6.080771400315402,1.0453481257615682,239.6601728804812,31.027464993826094
225,MWI7,0.13106286264275144,0.0202539094690136,4.247295981881047,0.5347409166665696,239.4371367327544,24.04533083603461
226,MWI8,0.07154517919948926,0.033293776357888806,8.511730736983766,1.4844264538610346,239.65976856457303,33.14353240733219
227,MWI9,0.11991200585236772,0.044356702805715006,5.644947350628096,1.1872256598557607,238.0493418314582,38.5427902032674
228,MWI10,0.008190944430957251,2.6321058872589977e-05,1.8964122058000676,0.03091901712923584,239.99920236463484,1.8164156589730558
229,MWI11,0.8042316193167589,0.2298040266380661,4.471582993089832,0.8352444035710774,239.13564482824395,34.20837317493495
230,MWI12,0.11506957367149981,0.03395827599834019,6.128591742298717,0.8399817207844792,239.44583246531502,27.101838283160095
231,MWI13,0.11187298344197535,0.04418807196226777,6.155887916610681,1.3161555616587093,239.26610672734589,41.012649396180386
232,MWI14,0.15273927025034287,0.026306002541023967,3.213091624826567,0.41042981842594867,239.30763681953448,24.34900096604582
233,MWI15,0.14839672873177406,0.043444514519750274,3.139298878708692,0.3305806530501309,239.77114185658127,19.555706540835665
234,MWI16,0.12202816941318784,0.013656721049760292,2.5143350946502965,0.1596734968361,239.81260146003825,11.950035982983758
235,MWI17,0.14920874525714767,0.06786760028312953,3.9692109907981172,0.9639801765998226,237.1262239951631,43.49861290264572
236,MWI18,0.14867477526959197,0.09395896235303038,2.4273950273082407,0.2188493118587303,239.66995001916695,17.349934258393148
237,MWI19,0.08882820218478547,0.04631387935755432,12.877727595832397,2.7890028331431957,239.37377321346784,40.87596887135535
238,MWI20,0.09826478417515067,0.028019033452414382,11.535194261586259,2.2705230138021215,239.63056365023326,38.16082408039899
239,MWI21,0.1474496264732549,0.016451542687510836,6.0363870600788925,0.6491155492726961,239.6605587948431,19.25489979138797
240,MWI22,0.07786246004476238,0.01813369339643606,3.8935034158652977,0.512055233631479,239.75963650000057,24.834861360049935
241,MWI23,0.09954356628041716,0.008773206872915617,5.967875779767259,0.5737500524142694,239.51445293535707,18.039368089058435
242,MWI24,0.0971714406799863,0.008067358942451726,1.8570189867781512,0.17563032082487987,239.88706599859847,16.646466901381366
243,MWI25,0.11629575642824458,0.03927541534696989,7.4336485629872415,1.2926826142709977,239.4417728007394,32.511188195359686
244,MWI26,0.18880953552168372,0.02385447228579351,6.100530377945521,0.86074334303188,239.6291497984721,24.288051995969386
245,MWI27,0.12171310617704269,0.020558097976613867,2.5105048102216436,0.23326684285360327,239.6577397513631,17.872478846310827
246,MWI28,0.1945002367121179,0.04331529250246012,3.7817370486886883,0.5150346557796822,239.73018751537947,24.2351417962497
247,ZWE1,2.1203898908468504,0.09494572450497255,1.0739692470489057,0.04184350261449105,239.94499424626008,6.534303687290026
248,ZWE2,4.666845611746841,0.24742085449626722,0.6717633029876856,0.03387450610688286,239.81138169110892,9.070015146704174
249,ZWE3,0.21010705926943607,0.23848229042767666,3.9447147034576586,1.2137738653252037,239.92051272966592,55.82489361045261
250,ZWE4,0.1702026611857685,0.09265522944195072,3.698390812023656,1.0557940790860596,239.95128039651104,49.80671594489092
251,ZWE5,0.19548862717449125,0.08468304306666158,3.4410473164441506,1.0179344404423334,239.9069192204083,53.010678001207125
252,ZWE6,0.20364329636172435,0.1789593775092475,5.239407040987611,2.0998094409326513,239.84206010694987,69.22314751409252
253,ZWE7,0.12641973281500668,0.052787609991350785,7.822177557389492,3.317202189124097,239.97074529481736,69.26457908478329
254,ZWE8,0.13865745596690748,0.0951386473235318,10.413637181548081,4.666340561908699,239.94519560111615,78.42878000036515
255,ZWE9,0.11905487944649665,0.08308239890893664,9.206451763801411,3.506749352296538,239.96873221276434,68.39775347396126
256,ZWE10,0.16482795232979316,0.11868004520272162,6.2658636538890855,2.325839991484698,239.93938332772623,64.99248371044345
257,ZMB1,0.2110456058345104,0.16543523562494325,12.64908000395483,4.338520375045125,239.9688605220806,60.67873529970846
258,ZMB2,0.6278962758075924,0.259505995993659,12.462496025667658,2.6363252203662624,239.88814599045062,35.736241441054254
259,ZMB3,0.18370445281586947,0.09958200768966936,11.284933712113784,3.1638511377595546,239.98112522619803,45.06516423976362
